,ride.alc.driver,female,grade,age4,smoke,DriverLicense,In_Month
809,1,NA,9,14,1,0,127979
810,0,NA,10,16,1,1,128055
811,0,0,11,17,1,1,128130
812,1,NA,12,17,NA,1,128206
813,0,1,10,16,0,1,128282
814,0,1,10,15,1,0,128357
815,0,NA,12,17,0,1,128433
816,1,1,11,16,1,1,128508
817,1,1,11,17,1,1,128584
818,1,1,11,16,1,1,128660
819,1,0,11,16,0,1,128735
820,0,0,9,14,NA,0,128811
821,1,1,11,16,1,1,128887
822,1,1,11,16,1,1,128962
823,0,0,11,17,1,1,129038
824,1,1,11,17,1,1,129113
825,1,1,11,17,1,1,129189
826,0,1,9,14,1,0,129265
827,1,1,10,16,1,1,129340
828,1,1,12,18,1,1,129416
829,1,1,12,18,1,1,129492
830,0,1,12,18,0,1,129567
831,1,1,10,16,1,1,129643
832,0,0,9,15,1,0,129718
833,1,0,9,14,1,0,129794
834,1,1,11,17,1,1,129870
835,1,0,9,14,1,0,129945
836,1,1,10,17,0,1,130021
837,0,1,10,16,0,1,130097
838,1,1,11,17,1,1,130172
839,1,0,10,17,0,1,130248
840,0,1,11,16,1,1,130323
841,0,1,10,15,1,0,130399
842,1,1,9,15,0,0,130475
843,1,0,9,15,1,0,130550
844,0,0,9,15,0,0,130626
845,0,1,10,15,0,0,130701
846,1,1,10,15,1,0,130777
847,0,0,9,15,1,0,130853
848,1,0,10,16,0,1,130928
849,1,1,12,17,1,1,131004
850,0,0,12,18,1,1,131080
851,1,1,9,15,1,0,131155
852,1,1,11,17,1,1,131231
853,1,1,12,17,1,1,131306
854,0,0,9,15,0,0,131382
855,0,1,10,16,0,1,131458
856,0,0,10,15,1,0,131533
857,0,1,10,16,0,1,131609
858,1,1,9,NA,1,NA,131685
859,1,1,9,15,1,0,131760
860,0,1,9,15,1,0,131836
861,0,0,11,17,1,1,131911
862,1,1,9,14,1,0,131987
863,0,1,9,15,1,0,132063
864,1,1,10,15,1,0,132138
865,1,1,10,16,0,1,132214
866,0,0,9,16,1,1,132289
867,0,0,9,14,0,0,132365
868,1,1,11,17,1,1,132441
869,0,1,10,15,0,0,132516
870,0,1,10,16,1,1,132592
871,0,0,9,14,1,0,132668
872,1,1,12,18,1,1,132743
873,1,1,11,17,1,1,132819
874,0,0,11,16,1,1,132894
875,0,1,11,18,0,1,132970
876,1,0,9,15,1,0,133046
877,0,1,12,18,0,1,133121
878,1,1,9,15,1,0,133197
879,0,1,11,18,0,1,133273
880,1,0,9,15,1,0,133348
881,1,1,10,17,1,1,133424
882,0,1,9,16,1,1,133499
883,0,0,9,15,0,0,133575
884,1,0,10,14,1,0,133651
885,1,1,9,15,1,0,133726
886,1,1,9,16,1,1,133802
887,0,1,10,16,1,1,133878
888,0,1,10,17,1,1,133953
889,0,1,10,15,0,0,134029
890,0,1,9,16,0,1,134104
891,0,1,9,15,1,0,134180
892,1,1,10,17,1,1,134256
893,1,1,9,17,1,1,134331
894,0,0,10,17,1,1,134407
895,1,0,9,15,0,0,134482
896,0,1,9,14,1,0,134558
897,1,1,9,16,1,1,134634
898,1,0,10,16,1,1,134709
899,0,1,9,16,0,1,134785
900,0,0,9,15,1,0,134861
901,0,1,11,18,1,1,134936
902,1,1,10,16,1,1,135012
903,1,0,10,16,1,1,135087
904,0,0,10,16,0,1,135163
905,0,1,10,15,0,0,135239
906,0,0,10,16,0,1,135314
907,0,0,10,16,1,1,135390
908,1,1,10,16,1,1,135466
909,0,0,10,16,0,1,135541
910,0,0,10,16,1,1,135617
911,0,0,10,15,0,0,135692
912,1,0,10,16,1,1,135768
913,1,0,10,15,1,0,135844
914,1,0,10,15,1,0,135919
915,0,0,10,16,1,1,135995
916,0,0,10,15,0,0,136070
917,0,1,10,16,1,1,136146
918,0,1,10,15,1,0,136222
919,1,0,10,16,1,1,136297
920,0,1,10,18,0,1,136373
921,1,1,10,16,0,1,136449
922,0,0,11,17,1,1,136524
923,0,1,11,16,1,1,136600
924,0,0,11,17,1,1,136675
925,0,1,11,16,0,1,136751
926,0,1,11,17,0,1,136827
927,0,0,12,18,1,1,136902
928,1,1,12,17,1,1,136978
929,0,0,11,16,1,1,137054
930,0,0,11,16,0,1,137129
931,1,0,11,16,1,1,137205
932,0,0,11,16,NA,1,137280
933,0,1,11,16,1,1,137356
934,0,0,11,16,1,1,137432
935,0,1,11,17,1,1,137507
936,0,0,11,16,0,1,137583
937,0,0,12,17,0,1,137659
938,1,1,12,18,1,1,137734
939,0,1,12,17,1,1,137810
940,0,1,12,18,1,1,137885
941,1,1,12,17,1,1,137961
942,0,1,12,18,1,1,138037
943,1,1,12,17,1,1,138112
944,0,1,12,17,0,1,138188
945,0,1,12,17,0,1,138263
946,0,1,12,17,0,1,138339
947,0,1,12,18,1,1,138415
948,0,0,12,17,1,1,138490
949,0,0,12,17,0,1,138566
950,0,1,12,18,1,1,138642
951,1,1,12,17,1,1,138717
952,1,1,12,17,1,1,138793
953,1,1,12,18,1,1,138868
954,0,1,12,17,1,1,138944
955,0,0,12,17,0,1,139020
956,1,1,12,17,1,1,139095
957,1,1,12,17,1,1,139171
958,0,0,12,18,0,1,139247
959,0,1,12,17,0,1,139322
960,0,1,12,17,1,1,139398
961,0,0,12,17,1,1,139473
962,0,1,12,18,0,1,139549
963,0,0,9,15,0,0,139625
964,0,0,9,14,0,0,139700
965,0,0,9,14,0,0,139776
966,1,1,9,15,1,0,139852
967,1,0,9,NA,1,NA,139927
968,1,0,9,15,0,0,140003
969,0,0,9,14,0,0,140078
970,1,0,9,14,0,0,140154
971,1,0,9,14,1,0,140230
972,0,NA,9,14,0,0,140305
973,0,0,9,14,1,0,140381
974,0,0,9,14,1,0,140456
975,0,1,9,14,1,0,140532
976,0,0,9,14,0,0,140608
977,1,0,9,15,1,0,140683
978,0,0,9,15,0,0,140759
979,0,NA,9,14,1,0,140835
980,1,1,12,18,1,1,140910
981,1,1,12,17,1,1,140986
982,0,1,12,18,0,1,141061
983,0,1,12,18,1,1,141137
984,1,1,12,18,1,1,141213
985,1,1,12,18,1,1,141288
986,1,0,12,18,1,1,141364
987,1,1,12,18,1,1,141440
988,0,0,12,17,0,1,141515
989,0,1,12,17,0,1,141591
990,1,1,12,17,NA,1,141666
991,1,1,12,18,0,1,141742
992,0,1,12,17,1,1,141818
993,0,1,12,18,1,1,141893
994,0,1,12,18,0,1,141969
995,1,1,10,15,1,0,142044
996,0,1,10,16,0,1,142120
997,1,1,10,16,1,1,142196
998,0,1,10,15,1,0,142271
999,0,1,10,16,1,1,142347
1000,0,0,10,15,0,0,142423
1001,0,NA,10,16,1,1,142498
1002,0,1,10,15,1,0,142574
1003,1,1,10,16,1,1,142649
1004,0,1,10,15,0,0,142725
1005,0,0,10,15,1,0,142801
1006,1,1,10,16,1,1,142876
1007,0,0,10,15,0,0,142952
1008,0,0,10,15,0,0,143028
1009,0,1,10,16,1,1,143103
1010,0,1,10,16,0,1,143179
1011,0,1,10,15,0,0,143254
1012,1,1,10,16,1,1,143330
1013,1,0,9,15,0,0,143406
1014,0,1,9,16,0,1,143481
1015,0,NA,9,15,0,0,143557
1016,0,0,9,16,0,1,143633
1017,0,1,9,14,0,0,143708
1018,1,1,10,16,1,1,143784
1019,0,1,9,16,0,1,143859
1020,1,1,9,15,1,0,143935
1021,1,1,9,15,1,0,144011
1022,0,0,9,15,1,0,144086
1023,1,1,9,15,NA,0,144162
1024,0,0,9,14,1,0,144237
1025,0,1,9,15,1,0,144313
1026,1,0,9,14,1,0,144389
1027,0,1,9,14,1,0,144464
1028,1,1,10,16,1,1,144540
1029,0,0,11,17,1,1,144616
1030,1,1,11,17,1,1,144691
1031,1,1,11,17,1,1,144767
1032,1,1,11,17,1,1,144842
1033,0,1,11,16,0,1,144918
1034,1,1,11,16,1,1,144994
1035,0,1,11,17,1,1,145069
1036,1,1,11,17,1,1,145145
1037,0,0,11,16,1,1,145221
1038,1,1,11,17,1,1,145296
1039,0,1,11,17,0,1,145372
1040,1,1,11,16,1,1,145447
1041,0,1,11,16,1,1,145523
1042,0,1,11,17,1,1,145599
1043,0,1,11,16,1,1,145674
1044,1,1,11,16,1,1,145750
1045,0,1,11,16,0,1,145825
1046,1,0,11,17,0,1,145901
1047,1,NA,NA,16,1,1,145977
1048,1,NA,11,17,1,1,146052
1049,1,1,11,17,1,1,146128
1050,0,0,11,18,1,1,146204
1051,0,1,11,16,1,1,146279
1052,1,1,11,18,1,1,146355
1053,0,0,11,18,0,1,146430
1054,0,0,11,17,0,1,146506
1055,1,0,11,18,0,1,146582
1056,0,NA,11,18,1,1,146657
1057,0,0,11,16,0,1,146733
1058,0,1,11,17,0,1,146809
1059,0,0,11,17,0,1,146884
1060,0,0,11,17,1,1,146960
1061,1,1,11,16,1,1,147035
1062,1,1,11,17,1,1,147111
1063,1,0,11,16,1,1,147187
1064,1,1,11,17,1,1,147262
1065,0,1,11,16,1,1,147338
1066,0,1,11,16,1,1,147414
1067,0,1,11,17,1,1,147489
1068,0,0,12,16,0,1,147565
1069,0,0,11,16,0,1,147640
1070,1,1,11,17,0,1,147716
1071,1,1,11,17,1,1,147792
1072,0,1,11,18,1,1,147867
1073,1,1,11,17,1,1,147943
1074,1,1,11,18,1,1,148018
1075,1,1,11,17,1,1,148094
1076,0,0,11,16,1,1,148170
1077,0,1,11,18,NA,1,148245
1078,1,1,11,17,1,1,148321
1079,1,1,11,16,1,1,148397
1080,0,1,10,17,1,1,148472
1081,0,1,12,18,NA,1,148548
1082,1,1,12,18,1,1,148623
1083,1,0,12,17,1,1,148699
1084,1,1,12,18,1,1,148775
1085,1,1,12,17,1,1,148850
1086,1,1,12,18,1,1,148926
1087,0,1,12,18,1,1,149002
1088,1,1,12,18,1,1,149077
1089,1,0,11,16,1,1,149153
1090,0,1,12,18,0,1,149228
1091,1,0,12,17,1,1,149304
1092,1,1,12,18,1,1,149380
1093,0,1,12,18,1,1,149455
1094,0,1,12,18,0,1,149531
1095,1,1,12,18,1,1,149606
1096,0,1,12,18,1,1,149682
1097,0,1,12,17,1,1,149758
1098,1,1,12,18,0,1,149833
1099,0,1,12,18,1,1,149909
1100,1,1,12,18,1,1,149985
1101,0,1,12,18,0,1,150060
1102,0,0,12,18,0,1,150136
1103,1,1,12,18,1,1,150211
1104,0,1,12,18,0,1,150287
1105,0,1,12,18,0,1,150363
1106,0,0,12,18,0,1,150438
1107,0,0,12,17,1,1,150514
1108,1,0,12,17,1,1,150590
1109,0,1,12,18,1,1,150665
1110,1,1,12,18,1,1,150741
1111,0,1,12,17,1,1,150816
1112,1,0,12,17,1,1,150892
1113,1,1,12,18,1,1,150968
1114,0,1,12,18,0,1,151043
1115,1,1,12,18,1,1,151119
1116,1,1,12,18,1,1,151195
1117,0,0,12,18,1,1,151270
1118,1,1,12,18,1,1,151346
1119,0,0,12,18,0,1,151421
1120,0,1,12,18,1,1,151497
1121,0,1,12,17,1,1,151573
1122,1,1,12,18,1,1,151648
1123,1,1,12,17,1,1,151724
1124,0,1,12,17,0,1,151799
1125,1,1,12,17,0,1,151875
1126,1,0,12,18,1,1,151951
1127,1,1,12,17,1,1,152026
1128,0,0,9,14,0,0,152102
1129,0,0,9,14,1,0,152178
1130,1,1,9,14,0,0,152253
1131,0,0,9,15,0,0,152329
1132,0,1,9,15,0,0,152404
1133,0,0,9,15,0,0,152480
1134,0,0,9,15,0,0,152556
1135,0,0,9,14,0,0,152631
1136,0,0,9,16,1,1,152707
1137,0,1,9,15,1,0,152783
1138,0,0,9,15,0,0,152858
1139,0,1,9,14,0,0,152934
1140,0,NA,9,14,0,0,153009
1141,1,1,9,14,1,0,153085
1142,0,0,9,14,0,0,153161
1143,0,1,9,15,1,0,153236
1144,0,NA,9,16,0,1,153312
1145,0,1,NA,NA,1,NA,153387
1146,1,1,11,16,1,1,153463
1147,1,0,11,16,0,1,153539
1148,0,1,11,17,0,1,153614
1149,0,0,11,16,1,1,153690
1150,0,1,11,17,1,1,153766
1151,1,1,11,16,0,1,153841
1152,0,0,11,17,1,1,153917
1153,0,0,11,17,0,1,153992
1154,0,1,11,16,1,1,154068
1155,0,1,11,17,1,1,154144
1156,0,1,11,16,1,1,154219
1157,0,1,11,17,0,1,154295
1158,0,0,11,16,0,1,154371
1159,0,1,11,16,0,1,154446
1160,0,0,11,16,0,1,154522
1161,0,1,11,16,1,1,154597
1162,0,1,11,16,0,1,154673
1163,0,1,11,16,1,1,154749
1164,0,0,11,16,1,1,154824
1165,0,NA,11,16,NA,1,154900
1166,1,1,11,16,1,1,154976
1167,1,1,11,17,1,1,155051
1168,1,0,10,18,0,1,155127
1169,0,1,11,16,1,1,155202
1170,0,1,11,16,0,1,155278
1171,0,1,10,16,1,1,155354
1172,1,1,11,16,1,1,155429
1173,0,1,11,16,1,1,155505
1174,0,0,11,16,0,1,155580
1175,0,NA,11,16,1,1,155656
1176,0,0,12,17,0,1,155732
1177,0,1,12,17,1,1,155807
1178,0,1,12,18,1,1,155883
1179,0,1,12,17,1,1,155959
1180,0,0,12,17,0,1,156034
1181,0,0,12,18,0,1,156110
1182,0,1,12,17,1,1,156185
1183,1,1,12,17,1,1,156261
1184,0,1,12,18,1,1,156337
1185,0,1,12,18,1,1,156412
1186,0,0,12,18,0,1,156488
1187,0,0,12,18,0,1,156564
1188,0,1,12,18,1,1,156639
1189,1,1,12,18,1,1,156715
1190,0,1,12,18,1,1,156790
1191,0,1,12,18,1,1,156866
1192,0,0,12,18,1,1,156942
1193,0,0,12,17,1,1,157017
1194,0,1,12,18,1,1,157093
1195,0,NA,12,17,0,1,157169
1196,0,1,12,17,1,1,157244
1197,0,1,12,18,1,1,157320
1198,0,1,12,18,1,1,157395
1199,0,0,12,17,1,1,157471
1200,1,1,12,17,0,1,157547
1201,1,0,10,15,0,0,157622
1202,0,0,10,15,0,0,157698
1203,0,1,11,17,1,1,157773
1204,0,1,10,15,1,0,157849
1205,0,0,10,15,0,0,157925
1206,1,0,10,15,1,0,158000
1207,0,0,10,16,0,1,158076
1208,0,0,10,15,0,0,158152
1209,1,0,10,17,0,1,158227
1210,1,1,10,15,1,0,158303
1211,0,0,10,16,0,1,158378
1212,0,0,10,15,0,0,158454
1213,0,0,10,16,0,1,158530
1214,0,1,10,16,1,1,158605
1215,0,0,12,17,1,1,158681
1216,0,1,11,17,1,1,158757
1217,0,0,12,16,1,1,158832
1218,0,0,11,17,0,1,158908
1219,0,0,12,17,1,1,158983
1220,0,1,12,17,1,1,159059
1221,0,1,11,16,1,1,159135
1222,0,0,12,18,0,1,159210
1223,1,0,11,15,0,0,159286
1224,1,1,11,17,0,1,159361
1225,1,1,11,17,1,1,159437
1226,0,0,11,16,1,1,159513
1227,0,1,11,17,1,1,159588
1228,0,1,11,16,1,1,159664
1229,0,1,11,16,0,1,159740
1230,1,1,11,16,1,1,159815
1231,0,0,11,16,0,1,159891
1232,0,NA,11,16,0,1,159966
1233,1,0,9,14,1,0,160042
1234,0,0,9,14,0,0,160118
1235,0,NA,9,16,0,1,160193
1236,0,0,9,15,0,0,160269
1237,0,0,9,15,1,0,160345
1238,0,1,10,15,1,0,160420
1239,0,1,10,16,1,1,160496
1240,0,0,9,14,0,0,160571
1241,1,1,9,14,1,0,160647
1242,0,1,9,14,0,0,160723
1243,0,1,9,16,0,1,160798
1244,0,0,9,14,0,0,160874
1245,0,0,9,15,0,0,160950
1246,0,1,9,15,1,0,161025
1247,0,NA,9,14,0,0,161101
1248,1,0,10,15,1,0,161176
1249,0,1,10,16,1,1,161252
1250,1,0,10,16,0,1,161328
1251,1,0,10,16,1,1,161403
1252,0,1,10,15,0,0,161479
1253,0,0,10,15,0,0,161554
1254,1,0,10,15,0,0,161630
1255,0,NA,10,15,0,0,161706
1256,1,0,10,15,1,0,161781
1257,0,1,10,15,1,0,161857
1258,1,0,10,15,0,0,161933
1259,0,0,10,15,1,0,162008
1260,0,1,10,16,0,1,162084
1261,1,0,10,16,0,1,162159
1262,1,1,10,16,1,1,162235
1263,0,0,10,15,1,0,162311
1264,0,1,10,16,0,1,162386
1265,0,0,10,15,0,0,162462
1266,1,1,10,15,1,0,162538
1267,0,1,10,15,0,0,162613
1268,0,1,10,15,0,0,162689
1269,0,0,10,16,0,1,162764
1270,0,1,10,15,NA,0,162840
1271,0,1,12,17,0,1,162916
1272,0,1,12,18,1,1,162991
1273,0,0,12,18,1,1,163067
1274,1,0,12,17,1,1,163142
1275,0,1,12,18,0,1,163218
1276,0,1,12,18,0,1,163294
1277,1,1,12,18,1,1,163369
1278,0,0,12,17,0,1,163445
1279,0,0,12,17,0,1,163521
1280,0,0,12,17,0,1,163596
1281,0,1,12,18,0,1,163672
1282,0,1,12,17,1,1,163747
1283,1,1,12,17,1,1,163823
1284,0,1,12,17,1,1,163899
1285,1,0,12,17,0,1,163974
1286,0,0,12,18,0,1,164050
1287,1,1,12,18,1,1,164126
1288,0,1,12,17,0,1,164201
1289,0,1,12,17,1,1,164277
1290,0,1,12,17,1,1,164352
1291,1,1,12,17,1,1,164428
1292,0,1,12,17,0,1,164504
1293,1,0,12,17,1,1,164579
1294,0,1,12,18,1,1,164655
1295,1,1,12,17,1,1,164731
1296,1,1,12,18,1,1,164806
1297,1,1,12,17,1,1,164882
1298,0,1,12,17,0,1,164957
1299,0,0,12,18,0,1,165033
1300,0,0,12,17,1,1,165109
1301,0,1,12,17,0,1,165184
1302,0,1,12,17,1,1,165260
1303,1,1,12,18,0,1,165335
1304,0,0,9,14,0,0,165411
1305,0,0,9,14,0,0,165487
1306,0,0,9,15,0,0,165562
1307,0,1,9,14,0,0,165638
1308,1,0,9,14,0,0,165714
1309,0,0,9,15,0,0,165789
1310,1,1,9,15,1,0,165865
1311,1,1,9,15,1,0,165940
1312,0,0,9,15,0,0,166016
1313,0,0,9,15,0,0,166092
1314,0,1,9,14,1,0,166167
1315,1,0,9,14,0,0,166243
1316,1,1,NA,NA,1,NA,166319
1317,0,0,9,14,0,0,166394
1318,1,0,9,15,1,0,166470
1319,0,1,9,16,0,1,166545
1320,0,1,9,15,1,0,166621
1321,0,0,9,14,1,0,166697
1322,0,0,9,15,0,0,166772
1323,0,1,9,14,1,0,166848
1324,0,1,9,14,1,0,166923
1325,0,0,9,15,0,0,166999
1326,0,1,10,16,1,1,167075
1327,1,1,10,15,1,0,167150
1328,1,1,10,15,1,0,167226
1329,0,1,10,16,0,1,167302
1330,1,1,10,15,1,0,167377
1331,0,0,10,16,0,1,167453
1332,0,1,10,15,0,0,167528
1333,0,1,10,16,1,1,167604
1334,1,0,10,15,0,0,167680
1335,0,1,10,16,0,1,167755
1336,0,1,10,15,0,0,167831
1337,1,1,10,15,1,0,167907
1338,1,1,11,15,1,0,167982
1339,1,0,11,16,1,1,168058
1340,0,1,11,16,1,1,168133
1341,0,0,11,17,0,1,168209
1342,0,1,11,18,1,1,168285
1343,0,0,11,17,1,1,168360
1344,0,1,11,17,0,1,168436
1345,1,0,11,16,0,1,168512
1346,1,1,11,16,1,1,168587
1347,0,0,11,16,0,1,168663
1348,0,1,11,17,1,1,168738
1349,1,1,11,17,1,1,168814
1350,0,0,11,16,1,1,168890
1351,1,1,11,16,1,1,168965
1352,0,1,11,18,0,1,169041
1353,1,1,11,16,1,1,169116
1354,0,0,11,17,0,1,169192
1355,1,1,11,16,1,1,169268
1356,1,1,11,15,1,0,169343
1357,0,1,11,18,1,1,169419
1358,1,1,11,16,0,1,169495
1359,1,1,11,18,0,1,169570
1360,0,0,11,17,1,1,169646
1361,0,0,11,17,0,1,169721
1362,0,1,12,17,0,1,169797
1363,0,1,11,16,0,1,169873
1364,1,0,10,16,1,1,169948
1365,0,0,12,17,1,1,170024
1366,0,1,11,17,1,1,170100
1367,0,0,11,17,0,1,170175
1368,0,0,11,16,0,1,170251
1369,0,1,NA,16,0,1,170326
1370,1,1,11,16,0,1,170402
1371,0,1,11,16,0,1,170478
1372,0,NA,11,15,0,0,170553
1373,1,1,11,17,1,1,170629
1374,0,1,11,18,0,1,170705
1375,0,0,11,17,0,1,170780
1376,0,0,11,17,0,1,170856
1377,1,1,11,16,1,1,170931
1378,0,1,11,17,1,1,171007
1379,0,1,12,18,1,1,171083
1380,0,1,11,16,0,1,171158
1381,0,1,11,17,1,1,171234
1382,1,1,11,17,1,1,171309
1383,0,1,11,17,1,1,171385
1384,0,1,11,17,0,1,171461
1385,0,0,11,16,0,1,171536
1386,0,1,11,17,0,1,171612
1387,0,0,11,17,0,1,171688
1388,0,0,11,17,NA,1,171763
1389,0,0,11,17,0,1,171839
1390,0,0,11,16,0,1,171914
1391,0,1,11,16,1,1,171990
1392,1,1,11,17,1,1,172066
1393,0,1,11,16,1,1,172141
1394,1,0,11,17,0,1,172217
1395,0,1,11,16,0,1,172293
1396,1,1,11,16,1,1,172368
1397,0,1,11,17,0,1,172444
1398,0,0,11,17,0,1,172519
1399,0,1,11,15,1,0,172595
1400,0,0,11,17,0,1,172671
1401,0,1,11,17,0,1,172746
1402,0,1,12,NA,1,NA,172822
1403,0,0,12,17,1,1,172897
1404,1,1,12,17,1,1,172973
1405,1,1,12,18,1,1,173049
1406,0,0,12,18,0,1,173124
1407,0,1,12,18,0,1,173200
1408,0,0,12,18,1,1,173276
1409,0,0,12,17,0,1,173351
1410,0,1,12,18,1,1,173427
1411,1,0,12,18,1,1,173502
1412,0,0,12,18,1,1,173578
1413,0,0,12,18,1,1,173654
1414,1,1,12,18,1,1,173729
1415,0,1,12,17,0,1,173805
1416,0,1,12,18,1,1,173881
1417,0,0,12,18,0,1,173956
1418,0,1,12,18,0,1,174032
1419,1,NA,12,17,1,1,174107
1420,0,1,12,18,1,1,174183
1421,1,1,12,18,1,1,174259
1422,0,1,12,17,0,1,174334
1423,1,1,12,18,1,1,174410
1424,0,1,12,18,1,1,174486
1425,0,1,12,18,0,1,174561
1426,0,1,12,17,1,1,174637
1427,0,1,12,17,1,1,174712
1428,1,1,12,17,1,1,174788
1429,0,1,12,17,1,1,174864
1430,0,NA,12,18,1,1,174939
1431,0,0,12,18,0,1,175015
1432,0,1,12,16,1,1,175090
1433,0,1,12,18,1,1,175166
1434,0,1,12,17,1,1,175242
1435,0,1,12,17,0,1,175317
1436,0,1,12,18,1,1,175393
1437,0,1,12,18,1,1,175469
1438,1,0,12,18,0,1,175544
1439,1,1,12,17,1,1,175620
1440,0,0,10,16,0,1,175695
1441,0,0,10,16,1,1,175771
1442,0,1,10,16,1,1,175847
1443,0,0,10,16,1,1,175922
1444,0,0,10,16,0,1,175998
1445,1,1,10,15,1,0,176074
1446,0,0,9,16,0,1,176149
1447,0,0,10,15,0,0,176225
1448,0,0,10,16,0,1,176300
1449,1,1,10,16,0,1,176376
1450,0,1,10,15,0,0,176452
1451,0,0,10,16,0,1,176527
1452,0,0,10,17,0,1,176603
1453,0,1,10,16,1,1,176678
1454,0,1,11,17,0,1,176754
1455,0,0,10,15,0,0,176830
1456,0,1,9,14,1,0,176905
1457,1,0,9,15,1,0,176981
1458,1,1,9,16,1,1,177057
1459,0,1,9,16,1,1,177132
1460,0,0,9,14,1,0,177208
1461,0,0,9,14,1,0,177283
1462,0,0,9,15,1,0,177359
1463,1,1,9,14,1,0,177435
1464,1,1,9,16,1,1,177510
1465,1,1,9,16,0,1,177586
1466,0,0,9,15,0,0,177662
1467,0,1,9,14,1,0,177737
1468,0,0,9,15,0,0,177813
1469,0,0,9,15,1,0,177888
1470,0,0,9,15,0,0,177964
1471,0,1,9,15,1,0,178040
1472,1,0,9,15,0,0,178115
1473,0,1,9,14,0,0,178191
1474,0,0,9,14,0,0,178267
1475,0,0,9,16,NA,1,178342
1476,0,0,9,14,0,0,178418
1477,0,1,9,14,1,0,178493
1478,1,0,9,16,1,1,178569
1479,0,0,9,14,0,0,178645
1480,1,1,9,16,1,1,178720
1481,1,0,9,15,1,0,178796
1482,0,0,9,15,0,0,178871
1483,0,0,9,14,0,0,178947
1484,1,1,9,15,1,0,179023
1485,0,0,9,14,0,0,179098
1486,0,1,9,17,0,1,179174
1487,0,0,9,14,0,0,179250
1488,0,0,10,15,0,0,179325
1489,0,NA,10,17,0,1,179401
1490,0,1,10,17,0,1,179476
1491,0,1,10,16,0,1,179552
1492,0,0,10,15,0,0,179628
1493,0,0,10,15,0,0,179703
1494,0,0,10,15,0,0,179779
1495,0,0,10,16,0,1,179855
1496,1,1,9,16,1,1,179930
1497,0,1,10,15,1,0,180006
1498,0,0,10,15,0,0,180081
1499,0,0,10,18,0,1,180157
1500,1,1,10,16,1,1,180233
1501,0,0,9,16,1,1,180308
1502,0,0,10,16,0,1,180384
1503,1,1,10,15,1,0,180459
1504,0,0,10,16,0,1,180535
1505,0,0,10,16,1,1,180611
1506,1,1,10,16,1,1,180686
1507,0,1,10,16,1,1,180762
1508,1,NA,12,17,NA,1,180838
1509,0,0,9,14,0,0,180913
1510,1,0,9,14,0,0,180989
1511,1,1,9,15,1,0,181064
1512,1,NA,9,15,1,0,181140
1513,0,1,9,15,1,0,181216
1514,1,NA,9,14,NA,0,181291
1515,0,0,11,17,0,1,181367
1516,1,1,11,17,0,1,181443
1517,0,1,11,17,1,1,181518
1518,0,NA,11,17,0,1,181594
1519,0,NA,11,16,NA,1,181669
1520,1,1,11,17,1,1,181745
1521,1,NA,10,15,1,0,181821
1522,0,0,11,16,1,1,181896
1523,1,0,11,17,1,1,181972
1524,0,0,11,16,0,1,182048
1525,0,1,11,16,0,1,182123
1526,1,1,11,16,1,1,182199
1527,0,1,10,16,1,1,182274
1528,0,1,12,18,1,1,182350
1529,1,1,11,17,1,1,182426
1530,0,NA,11,16,1,1,182501
1531,0,0,11,16,0,1,182577
1532,0,0,11,15,0,0,182652
1533,0,0,11,17,1,1,182728
1534,0,1,11,17,1,1,182804
1535,0,1,11,17,1,1,182879
1536,0,1,11,18,1,1,182955
1537,0,1,11,17,1,1,183031
1538,0,1,11,17,NA,1,183106
1539,0,NA,11,17,NA,1,183182
1540,1,1,NA,17,0,1,183257
1541,1,1,12,16,0,1,183333
1542,0,NA,12,18,0,1,183409
1543,0,NA,12,17,1,1,183484
1544,0,1,12,17,0,1,183560
1545,1,0,11,17,NA,1,183636
1546,0,0,11,17,0,1,183711
1547,0,1,11,16,1,1,183787
1548,0,NA,12,18,1,1,183862
1549,0,1,10,16,0,1,183938
1550,0,0,10,15,0,0,184014
1551,0,0,10,16,0,1,184089
1552,0,0,10,16,0,1,184165
1553,1,1,12,18,1,1,184240
1554,0,0,10,17,1,1,184316
1555,0,0,10,17,1,1,184392
1556,1,1,10,16,0,1,184467
1557,0,0,10,16,0,1,184543
1558,1,1,11,17,1,1,184619
1559,0,NA,10,15,0,0,184694
1560,0,0,10,15,0,0,184770
1561,1,0,10,15,1,0,184845
1562,1,0,10,15,1,0,184921
1563,0,1,10,16,1,1,184997
1564,1,1,10,16,0,1,185072
1565,0,0,10,16,1,1,185148
1566,1,0,10,15,1,0,185224
1567,0,NA,10,16,1,1,185299
1568,0,0,10,15,0,0,185375
1569,0,0,11,16,0,1,185450
1570,0,0,11,17,0,1,185526
1571,0,0,11,16,0,1,185602
1572,0,0,11,16,0,1,185677
1573,0,0,11,16,0,1,185753
1574,1,1,11,16,1,1,185829
1575,0,0,11,16,1,1,185904
1576,1,1,11,17,1,1,185980
1577,0,0,11,16,0,1,186055
1578,0,1,11,16,1,1,186131
1579,0,0,11,16,0,1,186207
1580,0,1,11,17,1,1,186282
1581,0,1,11,16,1,1,186358
1582,0,0,11,16,0,1,186433
1583,0,1,11,16,0,1,186509
1584,0,0,11,16,1,1,186585
1585,0,1,11,16,1,1,186660
1586,1,1,11,16,0,1,186736
1587,0,NA,11,16,0,1,186812
1588,0,0,11,16,0,1,186887
1589,0,1,11,16,1,1,186963
1590,0,1,11,17,1,1,187038
